col,thresh,full,average,final
contact_pred_rolling_25,0.3526315789473684,0.7564443291428259,0.8037098580416911,0.7816698049564949
contact_pred_rolling_57,0.3789473684210526,0.769711803936801,0.8036212849410489,0.7816039114055345
contact_pred_rolling_68,0.3526315789473684,0.7692493353416722,0.8035538080938901,0.7815223208262251
contact_pred_rolling_67,0.3526315789473684,0.7680195673716583,0.8033286371490612,0.7813024595855602
contact_pred_rolling_38,0.3526315789473684,0.765972381364307,0.8032334197553104,0.781209748350524
contact_pred_rolling_24,0.3,0.7547301291371491,0.8031664427683272,0.7811113194077508
contact_pred_rolling_55,0.3789473684210526,0.7665126601981036,0.8029170141708766,0.7809193133864059
contact_pred_rolling_58,0.3789473684210526,0.7700497541990338,0.8028946982947043,0.780900737528677
contact_pred_rolling_61,0.3526315789473684,0.7704071277634912,0.8028211442936606,0.780811509055106
contact_pred_rolling_70,0.3526315789473684,0.768807010464626,0.8027908117217072,0.7807832329639571
contact_pred_rolling_74,0.3526315789473684,0.7696569414920682,0.802789286920618,0.7807798566278392
contact_pred_rolling_69,0.3526315789473684,0.7680194538777602,0.8027257698588945,0.780718648254716
contact_pred_rolling_30,0.3789473684210526,0.7589995042667196,0.8027045747911848,0.780712633702355
contact_pred_rolling_24,0.3526315789473684,0.7565111556585633,0.8026307690006977,0.7806261487693933
contact_pred_rolling_54,0.3789473684210526,0.7676672684121922,0.8025776046190225,0.7805912378726321
contact_pred_rolling_25,0.3,0.7548304512185277,0.8025009479104227,0.7804655365498501
contact_pred_rolling_56,0.3789473684210526,0.7687365759574186,0.8023544054573911,0.780375157247956
contact_pred_rolling_22,0.3263157894736842,0.7532193084114845,0.8023164536771091,0.7803053898812506
contact_pred_rolling_60,0.3789473684210526,0.7712100874668203,0.8022307362458774,0.7802569371992875
contact_pred_rolling_23,0.3526315789473684,0.7539749162167008,0.8019679992306404,0.7799827250987481
contact_pred_rolling_23,0.3,0.7527988856410248,0.8019132981286997,0.7798966048226339
contact_pred_rolling_63,0.3526315789473684,0.7694317210614489,0.8018384387493379,0.7798616402222852
contact_pred_rolling_32,0.3789473684210526,0.7608058630670659,0.8018244443171618,0.779859572243703
contact_pred_rolling_48,0.3789473684210526,0.7653758249125389,0.8018010560312682,0.7798389513600543
contact_pred_rolling_53,0.3789473684210526,0.7663749588606351,0.8018010560312682,0.7798389513600543
contact_pred_rolling_33,0.3789473684210526,0.7607031163487369,0.8017653792376638,0.7798026457254824
contact_pred_rolling_50,0.3789473684210526,0.7653392339242677,0.8017532783984662,0.7797919423041372
contact_pred_rolling_22,0.3,0.7531909756899764,0.8017676264567262,0.7797562539437803
contact_pred_rolling_20,0.3263157894736842,0.7518238661432617,0.8017037723794161,0.7797150113038948
contact_pred_rolling_28,0.3789473684210526,0.7581271615138452,0.8015421393259285,0.7795865289393888
contact_pred_rolling_52,0.3789473684210526,0.7658480106996556,0.8014127817373911,0.7794628081037653
contact_pred_rolling_65,0.3526315789473684,0.7680778149820859,0.8013604850245825,0.7793981935719261
contact_pred_rolling_59,0.3789473684210526,0.7691167726660963,0.8012376451811422,0.779294005230113
contact_pred_rolling_34,0.3789473684210526,0.7621339045741006,0.8011546608375097,0.7792111606850668
contact_pred_rolling_49,0.3789473684210526,0.7642724237679361,0.8011419869936752,0.779199897184171
contact_pred_rolling_47,0.3789473684210526,0.7640594211091265,0.8010955069158671,0.7791541458898341
contact_pred_rolling_29,0.3789473684210526,0.7575678589075984,0.8010052202631104,0.7790652249728593
contact_pred_rolling_22,0.3526315789473684,0.754120017273648,0.8010145213784738,0.7790600935189359
contact_pred_rolling_72,0.3526315789473684,0.7696986771351036,0.80094700978654,0.7789968947956619
contact_pred_rolling_61,0.3789473684210526,0.7699900164783646,0.8009185565290455,0.7789835924802929
contact_pred_rolling_23,0.3263157894736842,0.7536442995356972,0.8008058205764245,0.7788414078100528
contact_pred_rolling_51,0.3789473684210526,0.7649550328454319,0.800767182349091,0.7788357924307447
contact_pred_rolling_31,0.3789473684210526,0.7587623401035335,0.8007222388365545,0.7787915272931533
contact_pred_rolling_40,0.3789473684210526,0.7633499343704474,0.8006950750429076,0.7787672377951926
contact_pred_rolling_38,0.3789473684210526,0.7627288285397894,0.8006486708077656,0.7787215632943713
contact_pred_rolling_42,0.3789473684210526,0.7649206268146979,0.8006362331496367,0.7787105215911875
contact_pred_rolling_44,0.3789473684210526,0.7650141763774171,0.8006362331496367,0.7787105215911875
contact_pred_rolling_35,0.3789473684210526,0.7613311140945163,0.8005437473216777,0.7786194853354786
contact_pred_rolling_26,0.3789473684210526,0.7572779587989337,0.8003797038606721,0.7784604241764227
contact_pred_rolling_24,0.3789473684210526,0.7555701545442702,0.8003351203773111,0.7784165096599026
contact_pred_rolling_25,0.3789473684210526,0.7549589297171387,0.8002314143655305,0.7783156094661795
contact_pred_rolling_71,0.3526315789473684,0.7683517530772641,0.8000600742644961,0.7781365077533847
contact_pred_rolling_46,0.3789473684210526,0.7653060825648083,0.7999653932029528,0.7780610688624142
contact_pred_rolling_21,0.3263157894736842,0.7509332579029727,0.7999890346724143,0.7780506446774087
contact_pred_rolling_62,0.3789473684210526,0.7697381901231951,0.7998958460514204,0.7779949704019752
contact_pred_rolling_21,0.3526315789473684,0.7524965620913675,0.7998454834766874,0.7779269203780897
contact_pred_rolling_41,0.3789473684210526,0.7631866843267071,0.7996047468838345,0.7777096876677785
contact_pred_rolling_21,0.3,0.7501763135482982,0.7996345492255191,0.7776900910283886
contact_pred_rolling_37,0.3789473684210526,0.7619161225956878,0.7995450157285681,0.7776521107254101
contact_pred_rolling_20,0.3,0.7508903266000757,0.7995625241365955,0.7776224823129205
contact_pred_rolling_27,0.3789473684210526,0.7568928223713289,0.7993372712036283,0.7774499961630837
contact_pred_rolling_36,0.3789473684210526,0.7634806266011117,0.799247630286826,0.7773654455658627
contact_pred_rolling_23,0.3789473684210526,0.7544541476027254,0.7992340055154737,0.7773495256638375
contact_pred_rolling_45,0.3789473684210526,0.7642739712104972,0.799010351552091,0.7771330073984665
contact_pred_rolling_73,0.3526315789473684,0.7692061403961051,0.7989176332954683,0.7770298761099571
contact_pred_rolling_39,0.3789473684210526,0.7604710846683348,0.7988898935390449,0.777016889674477
contact_pred_rolling_18,0.3,0.7489678007635235,0.798825287124336,0.7769076010707524
contact_pred_rolling_19,0.3263157894736842,0.7492076797424865,0.7987417274731754,0.7768440607471314
contact_pred_rolling_43,0.3789473684210526,0.7642759684876431,0.7986059942147512,0.776742292825092
contact_pred_rolling_22,0.3789473684210526,0.7548202969034419,0.7985206668582351,0.7766581986961364
contact_pred_rolling_63,0.3789473684210526,0.7683342975057991,0.7982926560714769,0.7764411513604251
contact_pred_rolling_20,0.3526315789473684,0.7520033346303135,0.7982596736354575,0.7763911450415925
contact_pred_rolling_18,0.3263157894736842,0.7490561662225336,0.7981047467043126,0.776229248877911
contact_pred_rolling_19,0.3526315789473684,0.7491884553481464,0.797788028550508,0.77593382173412
contact_pred_rolling_38,0.4052631578947368,0.7600298440092998,0.797566946160366,0.7757479553080998
contact_pred_rolling_19,0.3,0.7490396690374461,0.7975773751952735,0.7756970892979546
contact_pred_rolling_36,0.4052631578947368,0.7594281219173956,0.7975090389223708,0.775691201282659
contact_pred_rolling_21,0.3789473684210526,0.7524732885453875,0.7974825025249553,0.7756519169960665
contact_pred_rolling_16,0.3,0.7458598150560973,0.7974996894762452,0.7756257400117628
contact_pred_rolling_64,0.3789473684210526,0.7694347775645939,0.7971718074912207,0.7753560091384443
contact_pred_rolling_26,0.4052631578947368,0.7556615767943278,0.7969509244125291,0.7751521646900875
contact_pred_rolling_40,0.4052631578947368,0.7607480900396062,0.7969463018381653,0.7751458757135551
contact_pred_rolling_20,0.3789473684210526,0.7518996933414205,0.7968326414693888,0.775021802157571
contact_pred_rolling_18,0.3526315789473684,0.7487062957121852,0.7966728495040308,0.77485438066917
contact_pred_rolling_17,0.3,0.7459236301845097,0.7965443881984677,0.7746980985633823
contact_pred_rolling_28,0.4052631578947368,0.7569900216086977,0.7963864324253751,0.7746051342192316
contact_pred_rolling_16,0.3526315789473684,0.7470956079284886,0.7963586691600792,0.7745497430845509
contact_pred_rolling_34,0.4052631578947368,0.7598301239929134,0.7962725812327314,0.7744944464863425
contact_pred_rolling_16,0.3263157894736842,0.7467571994527142,0.796298022551954,0.7744789739204436
contact_pred_rolling_30,0.4052631578947368,0.7582565714066584,0.7962168730416461,0.7744407305376734
contact_pred_rolling_17,0.3526315789473684,0.746977258075175,0.7960692589581119,0.774269866584361
contact_pred_rolling_17,0.3263157894736842,0.7472975428078077,0.7960390056155912,0.7742258109197994
contact_pred_rolling_43,0.4052631578947368,0.7606765579576223,0.7959916765596989,0.7742226792237347
contact_pred_rolling_24,0.4052631578947368,0.7545458348676619,0.7959900594709295,0.7742202160067168
contact_pred_rolling_39,0.4052631578947368,0.7600295462775905,0.7959350094954574,0.7741653303002397
contact_pred_rolling_50,0.4052631578947368,0.7638997485580348,0.795890479326075,0.77412690873308
contact_pred_rolling_48,0.4052631578947368,0.7631890634002458,0.7958250349704403,0.774061992572124
contact_pred_rolling_58,0.4052631578947368,0.7675615329813064,0.795665046986576,0.7739086219687988
contact_pred_rolling_32,0.4052631578947368,0.7589070126509331,0.7956528107894293,0.7738941179121614
contact_pred_rolling_66,0.3789473684210526,0.7677900157243133,0.7956601536785181,0.7738922515696821
contact_pred_rolling_49,0.4052631578947368,0.7625822413354879,0.7955996986583358,0.7738438029728816
contact_pred_rolling_31,0.4052631578947368,0.7580469330855346,0.7955958377985703,0.773838281181371
contact_pred_rolling_65,0.3789473684210526,0.7674534138996035,0.7955711721737767,0.7738046779294373
contact_pred_rolling_69,0.3789473684210526,0.7652291837429905,0.7955280231724775,0.7737621867445532
contact_pred_rolling_42,0.4052631578947368,0.76141267188164,0.7954835279404046,0.7737299828987197
contact_pred_rolling_29,0.4052631578947368,0.7565191343439902,0.7954279665231064,0.7736746136691198
contact_pred_rolling_70,0.3789473684210526,0.7663375366775619,0.7953465951680957,0.7735872534376059
contact_pred_rolling_56,0.4052631578947368,0.7670609767782507,0.7951593139882027,0.7734191347602292
contact_pred_rolling_15,0.3526315789473684,0.7444919553630154,0.795105373081658,0.7733345177847968
contact_pred_rolling_54,0.4052631578947368,0.7655284543518102,0.7949884314930408,0.7732534497348783
contact_pred_rolling_44,0.4052631578947368,0.7614024212539242,0.7949789402670917,0.7732425093555467
contact_pred_rolling_37,0.4052631578947368,0.7579345245338327,0.7949803354718579,0.7732402925829529
contact_pred_rolling_51,0.4052631578947368,0.7637375140669175,0.7949233721538822,0.7731889231218452
contact_pred_rolling_33,0.4052631578947368,0.758628268253042,0.794863994526131,0.7731289923163444
contact_pred_rolling_19,0.4052631578947368,0.7488532397355863,0.794773725518707,0.7730375158233113
contact_pred_rolling_52,0.4052631578947368,0.765611564876843,0.7946978239958119,0.7729705260233418
contact_pred_rolling_45,0.4052631578947368,0.7610214409240669,0.7946953004657835,0.7729672035426933
contact_pred_rolling_19,0.3789473684210526,0.7499004954961423,0.7946675922910883,0.7729228921335272
contact_pred_rolling_68,0.3789473684210526,0.7669125469524158,0.7946563216567665,0.7729199019936017
contact_pred_rolling_72,0.3789473684210526,0.7664076611255949,0.7946121541119703,0.7728764350716006
contact_pred_rolling_55,0.4052631578947368,0.7654429606473673,0.7945869169382912,0.7728635718307707
contact_pred_rolling_35,0.4052631578947368,0.7584093450219958,0.7945837082190648,0.772856931364421
contact_pred_rolling_27,0.4052631578947368,0.7555096717196209,0.7945257993701593,0.7728028578329642
contact_pred_rolling_46,0.4052631578947368,0.7616815700839269,0.7944722227757265,0.7727520769521155
contact_pred_rolling_15,0.3,0.7431271234948198,0.7944026108732375,0.7726261170536182
contact_pred_rolling_67,0.3789473684210526,0.7669664382951076,0.7943441078497278,0.7726162160291324
contact_pred_rolling_20,0.4052631578947368,0.7506869144108561,0.7943154681808349,0.7725947321305354
contact_pred_rolling_41,0.4052631578947368,0.7599256991322327,0.7943043987851662,0.7725858168288396
contact_pred_rolling_22,0.4052631578947368,0.752328422925889,0.7941899426158814,0.7724754406395654
contact_pred_rolling_18,0.3789473684210526,0.7497559155086488,0.7941558701708212,0.7724277449175904
contact_pred_rolling_21,0.4052631578947368,0.7506664557655737,0.7941363768802325,0.7724229051388768
contact_pred_rolling_23,0.4052631578947368,0.7531006515932456,0.7940789811415204,0.7723675549930131
contact_pred_rolling_15,0.3263157894736842,0.7439111921454641,0.7940967849436487,0.7723449764449783
contact_pred_rolling_47,0.4052631578947368,0.7618699872307374,0.7940178972313183,0.7723104042462499
contact_pred_rolling_71,0.3789473684210526,0.764782005814589,0.7938521446682322,0.7721392112030573
contact_pred_rolling_53,0.4052631578947368,0.7645604717143242,0.7937928327334913,0.7720933527497611
contact_pred_rolling_57,0.4052631578947368,0.7659814482495707,0.7937394820928317,0.7720427781928347
contact_pred_rolling_16,0.3789473684210526,0.7472545008731692,0.7937425719756752,0.7720283596071169
contact_pred_rolling_18,0.4052631578947368,0.7494993045242478,0.7936574518804965,0.7719558068494328
contact_pred_rolling_60,0.4052631578947368,0.7677155131516062,0.7935732048441047,0.7718824152341555
contact_pred_rolling_25,0.4052631578947368,0.7542607696830115,0.7935108947095876,0.7718188239296628
contact_pred_rolling_59,0.4052631578947368,0.7661913458313853,0.7934580875526228,0.7717705156713615
contact_pred_rolling_17,0.3789473684210526,0.7471614141582026,0.7934477182537153,0.7717414593911874
contact_pred_rolling_26,0.43157894736842106,0.7523355824100009,0.79309264213175,0.7714233052751992
contact_pred_rolling_15,0.3789473684210526,0.7453521516565573,0.7928374911745041,0.7711504600986032
contact_pred_rolling_61,0.4052631578947368,0.7661027578315441,0.7927213588304783,0.7710564860620711
contact_pred_rolling_73,0.3789473684210526,0.7655112476706909,0.7925632722383901,0.7708911391812936
contact_pred_rolling_16,0.4052631578947368,0.7468505182030776,0.7923762449783162,0.7707141846004294
contact_pred_rolling_28,0.43157894736842106,0.7546067913347924,0.792186234461013,0.7705455268837959
contact_pred_rolling_15,0.4052631578947368,0.7434560095593262,0.792119679346779,0.7704641879863645
contact_pred_rolling_74,0.3789473684210526,0.7671352760548782,0.7917237303708213,0.7700780866113823
contact_pred_rolling_62,0.4052631578947368,0.7674316888756869,0.7917028728728829,0.7700698404617439
contact_pred_rolling_63,0.4052631578947368,0.7667287619809404,0.7915893589390813,0.7699594984594678
contact_pred_rolling_33,0.43157894736842106,0.7542675693051104,0.7915582278051423,0.7699371525496046
contact_pred_rolling_17,0.4052631578947368,0.7472196013038251,0.7914879354599054,0.7698532049780434
contact_pred_rolling_30,0.43157894736842106,0.7547967537315491,0.791436463669068,0.76981883676557
contact_pred_rolling_32,0.43157894736842106,0.7552286838766092,0.7913838573697038,0.7697680899673638
contact_pred_rolling_35,0.43157894736842106,0.7546428391702275,0.7910520023711053,0.7694471065607984
contact_pred_rolling_24,0.43157894736842106,0.7514791663563659,0.7909143877064444,0.769312653322046
contact_pred_rolling_34,0.43157894736842106,0.7546727593531668,0.7908613847850854,0.7692615222306
contact_pred_rolling_27,0.43157894736842106,0.7520138335123884,0.7908471528852552,0.7692469460519479
