col,thresh,full,average,final
contact_pred_rolling_20,0.6,0.7434421164219934,0.6499195140413564,0.7605122832775941
contact_pred_rolling_22,0.6333333333333333,0.7453500955329957,0.6612556184046078,0.760244907778293
contact_pred_rolling_24,0.6333333333333333,0.7458347169663688,0.6628682821671729,0.7599043333391756
contact_pred_rolling_71,0.6,0.7532051678083158,0.6220832147484309,0.7597390583597868
contact_pred_rolling_70,0.6,0.753371513852911,0.6221969691014065,0.7597390583597868
contact_pred_rolling_73,0.6,0.7535257838955787,0.6194900180374362,0.7596964323400365
contact_pred_rolling_18,0.4,0.7261002310471909,0.5684964586315615,0.7591749673068702
contact_pred_rolling_72,0.6,0.7521177683973624,0.6205365112683359,0.7591356614117779
contact_pred_rolling_19,0.6,0.741405103605732,0.6489054746350736,0.7585860153861622
contact_pred_rolling_18,0.6,0.741739425224637,0.649812824677781,0.7585748147948169
contact_pred_rolling_23,0.6333333333333333,0.7445182908163803,0.6625531450965967,0.7584825643028155
contact_pred_rolling_19,0.4,0.7249512487629,0.5683318085279218,0.7580187559985713
contact_pred_rolling_16,0.4,0.7230809066879895,0.5699198144472937,0.7578733406157554
contact_pred_rolling_20,0.6333333333333333,0.7435105403607367,0.6612514247889749,0.7574530550422586
contact_pred_rolling_19,0.6333333333333333,0.7420262679946381,0.6614040217663997,0.7573615167255527
contact_pred_rolling_74,0.6,0.752493625311398,0.6197513759603439,0.75735641825158
contact_pred_rolling_15,0.6,0.7370756649922336,0.6479645908903111,0.7571458978479624
contact_pred_rolling_21,0.6333333333333333,0.7427419277218205,0.6621061867167226,0.7569476085898263
contact_pred_rolling_17,0.6,0.739645465472158,0.6483641730930216,0.7566370906820591
contact_pred_rolling_15,0.4,0.7204766411066291,0.5715438197669798,0.756258501673012
contact_pred_rolling_16,0.6,0.7394320819036864,0.6483641321239534,0.7562061780014245
contact_pred_rolling_17,0.4,0.7233528422458958,0.5700317810013876,0.7558591214714738
contact_pred_rolling_17,0.6333333333333333,0.7406255042231946,0.6588470564308696,0.7558311174220025
contact_pred_rolling_18,0.6333333333333333,0.7418982840122538,0.6589122377350871,0.7555206632087093
contact_pred_rolling_18,0.6666666666666666,0.7411901874102035,0.6708528863905905,0.7543308362828183
contact_pred_rolling_16,0.6333333333333333,0.7409276376084085,0.6587078911423089,0.7541496575379903
contact_pred_rolling_22,0.6666666666666666,0.7426876222365684,0.6735049122162612,0.7537611502890279
contact_pred_rolling_20,0.6666666666666666,0.7421430868049766,0.6715362730827069,0.7535524053462185
contact_pred_rolling_23,0.6666666666666666,0.7421028132942796,0.6738772970296749,0.7530341177119199
contact_pred_rolling_21,0.6666666666666666,0.7418450491644133,0.6734039638089963,0.7530198961499475
contact_pred_rolling_15,0.6333333333333333,0.7386652989544179,0.6581679984797018,0.7529824769616283
contact_pred_rolling_24,0.6666666666666666,0.7433999379487259,0.6739131242699796,0.7529535757247312
contact_pred_rolling_19,0.6666666666666666,0.7406685260696402,0.6707952939527518,0.7521888864656542
contact_pred_rolling_16,0.6666666666666666,0.7396655603472043,0.6701723803196922,0.7521746382494757
contact_pred_rolling_66,0.6333333333333333,0.7454192563048067,0.6356002307334919,0.7510226803887714
contact_pred_rolling_67,0.6333333333333333,0.7446712085109636,0.6351695709212114,0.7509988544334435
contact_pred_rolling_15,0.6666666666666666,0.7383943142549412,0.6690691605324255,0.7506364958178648
contact_pred_rolling_69,0.6333333333333333,0.7444150281710087,0.6345003278814629,0.7506229974399017
contact_pred_rolling_68,0.6333333333333333,0.743785001578192,0.6353043856615136,0.750223314491032
contact_pred_rolling_17,0.6666666666666666,0.7399138109488004,0.6687605558538101,0.7497162273182095
contact_pred_rolling_65,0.6333333333333333,0.7449985371561638,0.6375209053139217,0.7493133733631638
contact_pred_rolling_71,0.6333333333333333,0.742347126832108,0.6326533429058236,0.7489721941396132
contact_pred_rolling_70,0.6333333333333333,0.7433494725819106,0.632963584585974,0.7484454001861586
contact_pred_rolling_72,0.6333333333333333,0.7428235098279099,0.6321835060193672,0.7466149074252821
contact_pred_rolling_73,0.6333333333333333,0.7421287539850993,0.6303448739388506,0.7466149074252821
contact_pred_rolling_74,0.6333333333333333,0.7424615044726682,0.6281417624480988,0.7455608652116723
contact_pred_rolling_22,0.7,0.74015893520332,0.6809039901292764,0.7449663652930717
contact_pred_rolling_20,0.7,0.739036276043876,0.6789885906653731,0.744679823535538
contact_pred_rolling_21,0.7,0.7386378459585841,0.680042627350796,0.7439460951010435
contact_pred_rolling_19,0.7,0.7378309441567736,0.6783624586641647,0.74367023713606
contact_pred_rolling_18,0.7,0.7378264491746458,0.6792264936978801,0.74367023713606
contact_pred_rolling_24,0.7,0.7410335033830172,0.6815570993908777,0.7436231272946703
contact_pred_rolling_23,0.7,0.7403737243382826,0.6808362760267406,0.7435556677989309
contact_pred_rolling_16,0.7,0.7373710544458396,0.6776752354720597,0.742280852014685
contact_pred_rolling_17,0.7,0.7369340031756462,0.6786619486543667,0.7420550351903007
contact_pred_rolling_15,0.7,0.7360538397147942,0.6773219918982615,0.7403479162962104
contact_pred_rolling_65,0.6666666666666666,0.7392315526941771,0.6504837122068835,0.7361414600381601
contact_pred_rolling_66,0.6666666666666666,0.7384852794521807,0.6503201835146651,0.7340666851087047
contact_pred_rolling_67,0.6666666666666666,0.7375476293965376,0.6480502881966896,0.7335592725278623
contact_pred_rolling_69,0.6666666666666666,0.7357427863750299,0.6453235533512139,0.7288953433007854
contact_pred_rolling_68,0.6666666666666666,0.7370331500871385,0.6452104483094635,0.7279689298618832
contact_pred_rolling_70,0.6666666666666666,0.7334302566805584,0.64295718008898,0.725969472415057
contact_pred_rolling_74,0.6666666666666666,0.7278751388830715,0.6379825545963945,0.7245709814745835
contact_pred_rolling_71,0.6666666666666666,0.7322783170567914,0.6426415149797684,0.724485721501699
contact_pred_rolling_72,0.6666666666666666,0.7304312421967126,0.6395580235930715,0.7232188396158741
contact_pred_rolling_73,0.6666666666666666,0.7283323077085552,0.6381475048893602,0.7226623018327979
contact_pred_rolling_65,0.7,0.7284105620696442,0.6554396741738364,0.7152067168964671
contact_pred_rolling_66,0.7,0.7254566842643347,0.6534437064374242,0.7146111923599561
contact_pred_rolling_67,0.7,0.7249993531450584,0.6523129837143218,0.7128090791726797
contact_pred_rolling_68,0.7,0.7233290608047731,0.6514094593952456,0.7114013705671264
contact_pred_rolling_70,0.7,0.7213673684887835,0.6486437283247956,0.7099723990948558
contact_pred_rolling_69,0.7,0.7226269386739976,0.6513505147825578,0.7090261490049666
contact_pred_rolling_71,0.7,0.7202064136954455,0.6483437305014244,0.7084357180418532
contact_pred_rolling_73,0.7,0.7183155945914274,0.6435042239372071,0.7077435859986575
contact_pred_rolling_72,0.7,0.7194132452794291,0.6448220514260441,0.7076340326154827
contact_pred_rolling_74,0.7,0.71698518896872,0.6423492379842702,0.7044201586397059
